show_name,episode_title,genres,age_rating,release_date,tags
Battle of the Planets,Ace from Outer Space,[],TV-Y7,Release date,[]
Battle of the Planets,Fearful Sea Anemone,[],TV-Y7,Release date,[]
Battle of the Planets,Jupiter Moon Menace,[],TV-Y7,Release date,[]
Battle of the Planets,Swarm of Robot Ants,[],TV-Y7,Release date,[]
Battle of the Planets,Space Rocket Escort,[],TV-Y7,Release date,[]
Battle of the Planets,Beast with a Sweet Tooth,[],TV-Y7,Release date,[]
Battle of the Planets,Perilous Pleasure Cruise,[],TV-Y7,Release date,[]
Battle of the Planets,"The Thing with 1,000 Eyes",[],TV-Y7,Release date,[]
Battle of the Planets,Microfilm Mystery,[],TV-Y7,Release date,[]
Battle of the Planets,The Alien Beetles,[],TV-Y7,Release date,[]
Battle of the Planets,Whale Joins G-Force,[],TV-Y7,Release date,[]
Battle of the Planets,Mad New Ruler of Spectra,[],TV-Y7,Release date,[]
Battle of the Planets,The Sea Dragon,[],TV-Y7,Release date,[]
Battle of the Planets,Magnetic Attraction,[],TV-Y7,Release date,[]
Battle of the Planets,The Musical Mummy,[],TV-Y7,Release date,"['pied piper', 'pied piper of hamelin', 'pied piper costume', 'reference to pied piper of hamelin', 'reference to the pied piper', 'pied piper of hamlin character']"
Battle of the Planets,The Fiery Lava Giant,[],TV-Y7,Release date,[]
Battle of the Planets,The Bat Ray Bombers,[],TV-Y7,Release date,[]
Battle of the Planets,Race Against Disaster,[],TV-Y7,Release date,[]
Battle of the Planets,The Ghostly Grasshopper,[],TV-Y7,Release date,['robot']
Battle of the Planets,The Galaxy Girls,[],TV-Y7,Release date,[]
Battle of the Planets,Curse of the Cuttlefish Part 1,[],TV-Y7,Release date,[]
Battle of the Planets,Curse of the Cuttlefish Part 2,[],TV-Y7,Release date,[]
Battle of the Planets,Demons of the Desert,[],TV-Y7,Release date,[]
Battle of the Planets,Siege of the Squids,[],TV-Y7,Release date,[]
Battle of the Planets,"Orion, the Wonder Dog of Space",[],TV-Y7,Release date,[]
Battle of the Planets,The Fierce Flowers Part 1,[],TV-Y7,Release date,[]
Battle of the Planets,The Fierce Flowers Part 2,[],TV-Y7,Release date,[]
Battle of the Planets,The Space Rock Concert,[],TV-Y7,Release date,[]
Battle of the Planets,Prisoners in Space,[],TV-Y7,Release date,[]
Battle of the Planets,Victims of the Hawk,[],TV-Y7,Release date,[]
Battle of the Planets,Raid on Riga,[],TV-Y7,Release date,[]
Battle of the Planets,Seals of Sytron,[],TV-Y7,Release date,[]
Battle of the Planets,Giant Gila Monster,[],TV-Y7,Release date,[]
Battle of the Planets,The Capture of the Galaxy Code,[],TV-Y7,Release date,[]
Battle of the Planets,Raid on a Nearby Planet,[],TV-Y7,Release date,[]
Battle of the Planets,Keyop Does It All,[],TV-Y7,Release date,[]
Battle of the Planets,Peaks of the Planet Odin,[],TV-Y7,Release date,[]
Battle of the Planets,The Sky Is Falling! Part 1,[],TV-Y7,Release date,[]
Battle of the Planets,The Sky Is Falling! Part 2,[],TV-Y7,Release date,[]
Battle of the Planets,Raid of the Red Scorpion,[],TV-Y7,Release date,[]
Battle of the Planets,Mammoth Shark Menace,[],TV-Y7,Release date,[]
Battle of the Planets,Fastest Gun in the Galaxy,[],TV-Y7,Release date,[]
Battle of the Planets,Giant from the Planet Zyr,[],TV-Y7,Release date,['astronomical object in title']
Battle of the Planets,Secret Island,[],TV-Y7,Release date,[]
Dallas,Digger's Daughter,[],TV-PG,Release date,"['newlywed couple', 'grandfather granddaughter relationship', 'cleavage', 'ex boyfriend ex girlfriend relationship', 'sexy secretary', 'mercedes benz convertible', 'vanity license plate', 'husband wife kiss', 'series premiere', 'husband spanks wife', 'dallas texas', 'investigative committee', 'man kisses a teenage girl', 'long blonde hair', 'hiding in a hayloft', 'teenage girl', 'stable', 'cowboy hat', 'lincoln continental', 'oilman', 'cattle ranch', 'family relationships', 'view through binoculars', 'feuding families', 'braless', 'seductive teenage girl', 'impulsive marriage', 'son kisses mother on the lips', 'adult actress plays a teenage girl', 'soap opera', 'man smoking', 'family compound', 'brother in law sister in law relationship', 'insincere', 'bare chested male', 'man wrapped in a towel', 'uncle niece relationship', 'drunk father', 'packing a suitcase', 'brother sister relationship', 'compromising situation', 'set up', 'devious scheme', 'bell 206 jet ranger helicopter', 'coyote', 'jumping in a lake', 'extortion', 'butt slap']"
Dallas,The Lesson,[],TV-PG,Release date,[]
Dallas,Spy in the House,[],TV-PG,Release date,[]
Dallas,Winds of Vengeance,[],TV-PG,Release date,['butt slap']
Dallas,Bar-B-Que,[],TV-PG,Release date,[]
Adam Ruins Everything,Adam Ruins Giving,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Security,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Cars,[],TV-14,Release date,"['car dealership monopoly', 'jaywalking', 'corporate propaganda', 'car', 'reenactment']"
Adam Ruins Everything,Adam Ruins Forensic Science,[],TV-14,Release date,"['forensic science', 'reenactment']"
Adam Ruins Everything,Adam Ruins Restaurants,[],TV-14,Release date,"['salmon', 'tuna', 'seafood mislabelling', 'lesbian attraction to self', 'attraction to self', 'escolar', 'restaurant tipping', 'father son relationship', 'cool dad', 'reference to the french revolution', 'reenactment', 'wine', 'marine biologist', 'fishing industry', 'wine tasting', 'restaurant']"
Adam Ruins Everything,Adam Ruins Hygiene,[],TV-14,Release date,"['singalong', 'talking rat', 'sewage', 'fatberg', 'reference to benedict cumberbatch', 'love triangle', 'locked in a bathroom', 'sliding down drain pipe', 'baby wipe', 'corporate propaganda', 'sitcom tropes', 'listerine', 'mouth wash', 'soap', 'running water', 'london england', 'medieval court', 'reference to mario brothers', 'reference to joseph bazalgette', 'reference to ellis s. chesbrough', 'palace of versailles', 'tv advertisement', 'cholera epidemic', 'drinking polluted water', 'river thames', 'french court', 'late for a date', 'playing banjo', 'hair gel', 'ruined hair', 'chicago illinois', 'reference to sherlock holmes', 'reference to dr. john watson', 'reenactment', 'halitosis', 'mouthwash', 'toilet paper', 'giant rat', 'toilet', 'sewer', 'hygiene']"
Adam Ruins Everything,Adam Ruins Voting,[],TV-14,Release date,"['democracy', 'founding fathers', 'electoral college', 'government', 'gerrymandering', 'voting booth', 'voting', 'reenactment', 'time travel']"
Adam Ruins Everything,Adam Ruins Work,[],TV-14,Release date,"['40 hour work week', 'workplace', 'intern', 'freelancer', 'salary', 'employer employee relationship', 'unpaid workers', 'reenactment']"
Adam Ruins Everything,Adam Ruins Summer Fun,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Sex,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Nutrition,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Death,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Hollywood,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Football,[],TV-14,Release date,"['reenactment', 'punch drunk', 'chronic traumatic encephalopathy']"
Adam Ruins Everything,Adam Ruins Weddings,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Shopping Malls,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Animals,[],TV-14,Release date,"['genetic', 'trophy hunting', 'feral cat', 'inbreeding', 'pure bred', 'dog breeding', 'reenactment']"
Adam Ruins Everything,Adam Ruins Immigration,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Housing,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Drugs,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Prison,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins the Wild West,[],TV-14,Release date,"['revisionist western', 'wyatt earp', 'buffalo bill', 'movie industry', 'cowboy', 'brothel madam', 'prostitute', 'prostitution', ""fictional character realizes he's not real"", 'character says remember the alamo', ""women's rights"", 'historical abuse of native americans in the u.s.', 'high noon showdown', 'mexican american rights', 'wyoming', 'brothel', 'cowboy hero', 'air conditioning', 'hoover dam', 'rejected by a prostitute', 'wild west history', 'wild west', 'old west', 'wild west episode', 'western filmmaking', 'reenactment']"
Adam Ruins Everything,Adam Ruins the Internet,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Justice,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Christmas,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Adam Ruins Going Green,[],TV-14,Release date,['reenactment']
Adam Ruins Everything,Why the 2016 Election Is Just a Big Rerun Special,[],TV-14,Release date,"['year in title', '2010s', 'reenactment', 'number in title']"
The Witcher,The End's Beginning,[],TV-MA,Release date,"['giant spider', 'monster hunter', 'woods', 'doe', 'claw', 'water wheel', 'hologram', 'nude woman', 'female topless nudity', 'knight in armor', 'knighting ceremony', 'whisper', 'curse of the black sun', 'dancing', 'stream', 'swamp', 'rape victim', 'impaled through the neck', 'axe in head', 'epic battle', 'cavalry', 'decapitation', 'shot in the eye with an arrow', 'lone horseman', 'castle', 'mass suicide', 'falling to death', 'poisoned', 'two on a horse', 'horse chase', 'vision', 'crossbow', 'sword held to throat', 'stabbed in the belly', 'sword fight', 'dagger', 'bloody sword', 'stabbed in the neck', 'ear splitting scream', 'falling off a horse', 'stoned', 'black eyed', 'rape and revenge', 'female nudity', 'female rear nudity', 'female full frontal nudity', 'clothed male naked female scene', 'garden', 'season premiere', 'series premiere']"
The Witcher,Four Marks,[],TV-MA,Release date,"['daisy', 'deformed woman', 'dimensional portal', 'live chicken', 'piglet', 'selling a child', 'gig', 'eating a rat', 'playing a lute', 'male singer', 'unappreciative audience', 'dried elf ears', 'satyr', 'breaking a horn', 'pulling hair out', 'magic training', 'levitation', 'telepathy', 'lightning in a bottle', 'wrist scar', 'tied back to back', 'punched in the face multiple times', 'ethnic cleansing', 'eaves dropping', 'ascendance', 'eel', 'horseback riding', 'minstrel', 'facial cut', 'transformation']"
The Witcher,Betrayer Moon,[],TV-MA,Release date,"['body double in sex scene', 'female rear nudity', 'female nudity', 'king']"
The Witcher,"Of Banquets, Bastards and Burials",[],TV-MA,Release date,[]
The Witcher,Bottled Appetites,[],TV-MA,Release date,"['lesbian', 'female nudity', 'barefoot female', 'strong female character', 'femme fatale', 'female rear nudity', 'female frontal nudity', 'orgy', 'threesome', 'sex scene', 'title directed by female', 'female full frontal nudity']"
The Witcher,Rare Species,[],TV-MA,Release date,"['quest', 'dragon', 'bound and gagged', 'tied to a tree', 'troll', 'abduction', 'chloroform', 'rescue']"
The Witcher,Before a Fall,[],TV-MA,Release date,[]
The Witcher,Much More,[],TV-MA,Release date,[]
All American,Pilot,[],TV-PG,Release date,"['season premiere', 'series premiere', 'driveby shooting', 'reference to randy moss', 'fight', 'new school', 'reference to logan paul', 'reference to the obamas', 'reference to malia obama', 'father son relationship', 'sushi', 'pool', 'booster club', 'hazing', 'hangover', 'city bus', 'tequila']"
All American,99 Problems,[],TV-PG,Release date,"['sprained ankle', 'day at the beach', 'reference to marcus allen', 'comic book', 'punched in the gut']"
All American,i,[],TV-14,Release date,"['meme', 'reference to william shakespeare', 'bbq', 'playing dominos', 'reference to tupac shakur', 'reference to rakim', 'reference to eminem', 'reference to stacey dash', 'reference to nas', 'traffic stop', 'under arrest', ""coming out to one's mother"", 'barbershop', 'locker room', 'man wears a tank top', 'reference to the notorious b.i.g.']"
All American,Lose Yourself,[],TV-14,Release date,"['locker room celebration', 'playing pool', 'allowance', 'pool party', 'porsche', 'skinny dipping', 'hot tub', 'dare', 'body shop', 'barbershop']"
All American,All We Got,[],TV-14,Release date,"['bare chested male', 'swimming pool', 'birthday', 'corn muffin', 'rose bowl', 'reference to ucla', 'reference to university of southern california', 'father son relationship', 'reference to lebron james', 'reference to kareem abdul jabbar', 'reference to kobe bryant', ""reference to shaquille o'neal"", 'reference to the los angeles lakers', 'mother son relationship', 'jenga', 'birthday party', 'reference to sherlock holmes', 'man wears a swimsuit', 'weightlifting']"
All American,The Choice is Yours,[],TV-14,Release date,"['barbershop', 'engagement ring', 'father daughter relationship', 'graffiti', 'block party', 'rival gang', 'concert', 'rapper']"
All American,California Love,[],TV-14,Release date,"['mother son relationship', 'stood up', 'homecoming dance', 'love triangle', 'reference to kobe bryant', 'curfew', ""reference to shaquille o'neal""]"
All American,Homecoming,[],TV-14,Release date,"['father daughter relationship', 'stuffed kitten', 'staying out all night', 'shot in the chest', 'shot to death', 'drug test', 'gang violence']"
All American,Keep Ya Head Up,[],TV-PG,Release date,"['church service', 'brother brother relationship', 'swing set', 'playing a video game', 'award ceremony', 'childhood flashback', 'drug test']"
All American,m.A.A.d City,[],TV-14,Release date,"['public park', 'basketball', 'gang', 'grandfather grandson relationship', 'game tape', 'cleaning up a park', 'breaking up with girlfriend', 'reconciliation', 'father son relationship', 'mother son relationship']"
All American,All Eyez on Me,[],TV-14,Release date,"['grandfather grandson relationship', 'competition', 'sports combine', 'race', 'reference to willy wonka', 'mother son relationship', 'reference to espn', 'chicken pot pie', 'african american']"
All American,Back in the Day,[],TV-14,Release date,"['studying', 'eviction notice', 'flashback', 'prescription pills', 'tattoo parlor', 'school fight', 'reference to hello dolly', 'father daughter relationship', 'emancipated minor', 'suspended from school', 'drug addiction', 'house party', 'drinking liquor from a bottle']"
All American,Legacy,[],TV-14,Release date,"['night school', 'essay', 'reference to deion sanders', 'urban planning', 'playoffs', 'bbq', 'laundry mat', 'reference to flint michigan water crisis', 'reference to the trojan horse', ""reference to dwayne the 'rock' johnson""]"
All American,Regulate,[],TV-PG,Release date,"['father son relationship', 'time jump', 'waking up from a nightmare', 'almond milk', ""children's party"", 'birthday party', 'newspaper', 'reference to the vietnam war', 'home robbery', 'mother son relationship', 'grandfather grandson relationship', 'reference to the watts riots']"
All American,Best Kept Secret,[],TV-PG,Release date,"['trophy', 'brother brother relationship', 'father son relationship', 'gambling on dice', 'party', 'punched in the face', 'alcoholism', 'mother son relationship', 'voice over prayer', 'shot in the gut', 'family dinner']"
All American,Championships,[],TV-PG,Release date,"['championship game', 'father son relationship', 'pep rally', 'civic pride', 'football injury', 'under arrest', 'father daughter relationship', 'blocked field goal', 'childhood flashback', 'reference to tiffany haddish', 'reference to michael jordan', 'season finale']"
